2021-05-18 01:31:20	TRADE	3540.800		3
2021-05-18 01:31:20	BID	3541.000		3
2021-05-18 01:31:20	ASK	3541.200		1
2021-05-18 01:31:21	TRADE	3541.400		5
2021-05-18 01:31:21	BID	3541.400		2
2021-05-18 01:31:21	ASK	3541.800		1
2021-05-18 01:31:21	TRADE	3542.400		9
2021-05-18 01:31:21	BID	3541.600		1
2021-05-18 01:31:21	ASK	3542.400		2
2021-05-18 01:31:22	TRADE	3542.600		4
2021-05-18 01:31:22	BID	3542.200		5
2021-05-18 01:31:22	ASK	3542.800		4
2021-05-18 01:31:22	TRADE	3542.800		13
2021-05-18 01:31:22	BID	3542.800		2
2021-05-18 01:31:22	ASK	3543.800		5
2021-05-18 01:31:23	TRADE	3543.800		12
2021-05-18 01:31:23	BID	3544.400		1
2021-05-18 01:31:23	ASK	3545.400		2
2021-05-18 01:31:23	TRADE	3545.000		11
2021-05-18 01:31:23	BID	3544.000		1
2021-05-18 01:31:23	ASK	3545.000		4
2021-05-18 01:31:24	TRADE	3542.800		3
2021-05-18 01:31:24	BID	3542.600		1
2021-05-18 01:31:24	ASK	3544.600		1
2021-05-18 01:31:24	TRADE	3544.400		1
2021-05-18 01:31:24	BID	3543.800		1
2021-05-18 01:31:24	ASK	3544.400		7
2021-05-18 01:31:25	TRADE	3543.800		7
2021-05-18 01:31:25	BID	3542.800		2
2021-05-18 01:31:25	ASK	3543.600		1
2021-05-18 01:31:25	BID	3543.000		1
2021-05-18 01:31:25	ASK	3543.400		1
2021-05-18 01:31:26	TRADE	3542.800		5
2021-05-18 01:31:26	BID	3542.400		1
2021-05-18 01:31:26	ASK	3543.000		1
2021-05-18 01:31:26	TRADE	3543.000		4
2021-05-18 01:31:26	BID	3543.000		7
2021-05-18 01:31:26	ASK	3543.800		4
2021-05-18 01:31:27	TRADE	3543.800		4
2021-05-18 01:31:27	BID	3543.200		2
2021-05-18 01:31:27	ASK	3543.600		1
2021-05-18 01:31:27	TRADE	3543.800		1
2021-05-18 01:31:27	BID	3543.800		1
2021-05-18 01:31:27	ASK	3544.400		2
2021-05-18 01:31:28	TRADE	3542.600		4
2021-05-18 01:31:28	BID	3542.400		1
2021-05-18 01:31:28	ASK	3543.600		1
2021-05-18 01:31:28	BID	3542.800		2
2021-05-18 01:31:28	ASK	3543.400		1
2021-05-18 01:31:29	BID	3543.000		6
2021-05-18 01:31:29	ASK	3543.400		2
2021-05-18 01:31:29	TRADE	3542.600		2
2021-05-18 01:31:29	BID	3542.400		2
2021-05-18 01:31:29	ASK	3543.400		1
2021-05-18 01:31:30	TRADE	3543.400		4
2021-05-18 01:31:30	BID	3543.400		1
2021-05-18 01:31:30	ASK	3543.600		1
2021-05-18 01:31:30	TRADE	3543.400		1
2021-05-18 01:31:30	BID	3542.400		2
2021-05-18 01:31:30	ASK	3543.000		2
2021-05-18 01:31:31	TRADE	3543.400		7
2021-05-18 01:31:31	ASK	3543.400		4
2021-05-18 01:31:31	TRADE	3542.400		3
2021-05-18 01:31:31	BID	3542.200		5
2021-05-18 01:31:31	ASK	3542.400		2
2021-05-18 01:31:32	TRADE	3542.200		10
2021-05-18 01:31:32	BID	3541.400		3
2021-05-18 01:31:32	ASK	3542.200		3
2021-05-18 01:31:32	TRADE	3542.000		4
2021-05-18 01:31:32	BID	3541.600		1
2021-05-18 01:31:32	ASK	3542.000		6
2021-05-18 01:31:33	TRADE	3542.000		5
2021-05-18 01:31:33	BID	3541.400		1
2021-05-18 01:31:33	ASK	3542.000		5
2021-05-18 01:31:33	TRADE	3541.400		2
2021-05-18 01:31:33	BID	3541.200		3
2021-05-18 01:31:33	ASK	3541.800		1
2021-05-18 01:31:34	TRADE	3541.800		3
2021-05-18 01:31:34	BID	3541.800		2
2021-05-18 01:31:34	ASK	3542.000		3
2021-05-18 01:31:34	TRADE	3542.000		8
2021-05-18 01:31:34	BID	3541.200		3
2021-05-18 01:31:34	ASK	3542.200		2
2021-05-18 01:31:35	TRADE	3541.400		2
2021-05-18 01:31:35	TRADE	3541.200		3
2021-05-18 01:31:35	BID	3541.200		1
2021-05-18 01:31:36	TRADE	3541.200		5
2021-05-18 01:31:36	BID	3541.000		2
2021-05-18 01:31:36	ASK	3542.000		1
2021-05-18 01:31:36	TRADE	3542.000		2
2021-05-18 01:31:36	BID	3541.000		9
2021-05-18 01:31:36	ASK	3541.800		1
