Dates,TSM_HIGH,TSM_LOW,TSM_OPEN,TSM_LAST,TSM_IV1st_90%,TSM_IV1st_95%,TSM_IV1st_97.5%,TSM_IV1st_100%,TSM_IV1st_102.5%,TSM_IV1st_105%,TSM_IV1st_110%,TSM_IV2nd_90%,TSM_IV2nd_95%,TSM_IV2nd_97.5%,TSM_IV2nd_100%,TSM_IV2nd_102.5%,TSM_IV2nd_105%,TSM_IV2nd_110%,TSM_IV1m_90%,TSM_IV1m_95%,TSM_IV1m_97.5%,TSM_IV1m_100%,TSM_IV1m_102.5%,TSM_IV1m_105%,TSM_IV1m_110%,TSM_IV2m_90%,TSM_IV2m_95%,TSM_IV2m_97.5%,TSM_IV2m_100%,TSM_IV2m_102.5%,TSM_IV2m_105%,TSM_IV2m_110%,TSM_IV3m_90%,TSM_IV3m_95%,TSM_IV3m_97.5%,TSM_IV3m_100%,TSM_IV3m_102.5%,TSM_IV3m_105%,TSM_IV3m_110%
8/4/2020,50.6,49.54,50.21,50.27,53.0432,50.8856,48.5432,45.8533,43.6608,41.9994,38.0776,49.2349,45.813,44.102,42.4077,40.7714,39.135,36.0975,52.8876,57.8913,52.8285,51.1863,30.9509,40.336,38.7188,47.3135,41.4421,41.9197,41.0896,38.8811,39.8809,34.7621,42.7733,39.9624,39.1185,38.1174,37.0816,36.5752,34.3803
9/4/2020,50.655,47.72,50.28,48.33,65.3719,60.971,60.7979,57.861,55.9475,50.8316,47.0026,57.9001,53.2559,50.9719,48.6879,46.4038,44.6227,41.4847,55.8429,53.1191,51.8784,49.0364,47.0681,45.7306,40.7247,48.9833,45.8321,44.6166,42.2472,41.3207,40.1334,38.4044,45.539,42.7852,41.6542,40.3507,39.2624,38.5353,37.5153
13/4/2020,49.09,47.96,48.74,48.75,73.9673,67.633,63.9759,62.4781,60.456,56.89100000000001,59.9819,51.7343,47.8483,46.0002,44.1521,42.304,41.2444,39.2632,52.4479,48.2494,46.3692,44.6421,42.9546,41.6666,39.1916,44.1741,41.5768,39.9091,39.7191,39.1174,38.6984,37.289,42.9755,40.8601,39.8613,38.9803,38.0667,37.3566,35.9229
14/4/2020,51.27,49.953,50.0,50.63,82.8886,71.1711,67.9362,67.0638,63.4953,62.7887,73.2636,48.1187,44.4657,42.6393,41.1124,39.923,38.7335,36.9607,50.955,45.9717,43.1726,41.1968,40.0629,38.8084,36.9908,42.0147,38.7318,37.5591,37.4309,35.1118,34.0438,32.1363,39.8017,37.8903,36.9647,36.1974,35.3995,34.6794,33.2423
15/4/2020,49.97,49.04,49.76,49.66,92.7581,82.6067,78.5427,77.9712,78.8148,76.3912,82.9886,49.5473,46.6413,45.2313,43.8213,42.7731,41.8205,39.9155,49.5473,46.6413,45.2313,43.8213,42.7731,41.8205,39.9155,44.5637,42.9765,40.4092,39.4534,38.9273,37.6118,35.5444,42.6553,40.4623,39.3235,38.2552,37.4958,36.779,35.3701
16/4/2020,53.14,51.675,51.81,52.4,98.3231,65.0415,56.8551,44.5953,45.3578,61.1048,61.1048,44.2005,40.7106,39.3094,37.9723,36.6352,35.31800000000001,34.106,44.5875,40.7215,39.7536,38.7481,36.9273,35.7847,34.347,40.5193,38.7213,35.7157,35.87300000000001,34.5994,34.1271,32.6365,38.6214,36.3728,35.5465,34.855,34.132,33.4227,31.7107
17/4/2020,54.19,52.995,54.13,53.69,54.6054,41.566,35.054,33.9609,34.3401,35.7947,44.4666,40.6897,37.7102,36.0099,34.3096,32.6093,31.6403,29.7063,41.5427,39.1735,36.4825,34.3603,32.9753,33.2608,30.5274,39.0117,35.8205,35.5344,34.548,33.895,32.0501,30.1507,37.0012,35.1876,34.5955,34.0034,33.4114,32.5823,30.9228
20/4/2020,53.823,52.56,53.0,52.59,44.0972,42.2415,40.1822,38.3738,37.2892,35.8695,34.2547,40.8982,39.2417,37.5126,35.7836,34.0546,32.6523,31.0705,46.7292,40.8849,39.8519,37.9929,36.5929,35.3862,33.3369,40.8097,39.1354,37.4491,35.7637,34.0792,32.7085,31.1377,38.9823,37.0681,36.2347,35.4017,34.5691,33.7881,32.4179
21/4/2020,51.81,50.52,51.6,51.37,48.7521,44.761,42.8226,41.7476,40.2459,39.2702,36.7183,43.2984,41.5475,40.6622,39.6749,38.6875,37.7002,35.7446,47.3269,46.6527,45.5616,41.6458,41.3549,39.4571,37.0865,43.2419,41.4374,40.5295,39.5603,38.5912,37.6221,35.7243,42.3866,40.2375,39.1894,38.3955,37.6017,36.8078,35.4347
22/4/2020,53.11,52.41,52.48,52.95,48.1162,42.0237,40.429,38.5365,41.1656,35.3207,37.2089,42.2977,39.6176,38.5243,37.4309,36.3376,35.3699,33.8867,48.4667,42.6936,43.2771,42.2905,37.0924,33.7702,34.4396,42.0067,39.3843,38.3547,37.3257,36.2973,35.375,33.9107,40.1839,38.2076,37.5097,36.8121,36.1148,35.4239,34.0647
23/4/2020,53.13,52.26,52.81,52.64,42.3173,40.2385,38.3772,37.3184,35.1192,33.7236,32.3672,40.5966,38.0873,37.1053,36.1232,35.1411,34.2601,33.0671,42.9358,40.0716,38.7898,38.3734,36.5817,34.5507,32.7621,40.4389,38.0211,37.0986,36.1765,35.2549,34.4154,33.1966,39.6061,37.6312,36.9768,36.3226,35.6685,35.0165,33.7238
24/4/2020,52.89,52.0,52.6,52.73,40.6746,37.8597,35.1542,34.1085,32.8259,31.5518,29.4377,39.2816,36.402,35.3584,34.3148,33.2713,32.3587,31.1071,42.7192,38.2288,37.3866,35.098,33.5839,31.9719,31.1302,39.1388,36.4506,35.4659,34.4815,33.4974,32.6136,31.283,38.603,36.5201,35.758,34.9962,34.2348,33.4773,31.9786
27/4/2020,53.75,52.97,53.15,53.51,38.9125,34.4698,32.4811,30.8022,29.1494,28.1522,28.9849,36.9077,33.8624,32.9159,31.9695,31.0231,29.9252,27.6749,37.599,35.0151,33.8235,31.7787,30.8471,28.8261,27.2398,37.1581,34.5386,33.6053,32.672,31.7388,30.7661,28.8108,37.2641,35.3774,34.5467,33.7167,32.8875,32.1474,30.6992
28/4/2020,53.73,52.68,53.51,52.76,40.8653,35.0121,32.7673,30.7261,30.1454,27.9354,30.2229,36.9711,33.7649,32.5241,31.2833,30.0425,28.9867,27.4118,37.4201,34.7477,32.7808,31.3274,31.3945,29.1569,26.0928,36.6385,33.787,32.7246,31.6637,30.6043,29.6468,28.0235,35.8757,33.7761,33.1094,32.4451,31.7835,31.07,29.4873
29/4/2020,54.69,53.43,53.75,54.48,38.6377,31.4236,29.5315,27.8636,25.4721,23.1841,26.9392,34.5816,31.8793,30.6781,29.4768,28.5447,27.795,26.2955,36.0362,32.0122,30.1931,29.5875,29.1799,26.006,24.849,34.7141,32.3882,31.383000000000006,30.3795,29.5055,28.7183,27.1439,34.7647,33.0173,32.2849,31.5527,30.7952,30.0205,28.4722
30/4/2020,54.41,52.96,54.2,53.13,44.4723,36.1162,34.5251,31.8689,29.8342,28.9327,31.306,37.9293,34.7982,33.5841,32.3699,31.1557,30.2091,28.5657,39.7361,36.1503,34.7201,33.5941,31.3436,30.3326,28.8509,37.5917,34.9629,33.8904,32.8186,31.7475,30.9182,29.4861,37.1439,35.1681,34.2502,33.3323,32.4144,31.7253,30.5612
1/5/2020,52.56,51.09,52.48,51.1,49.3877,42.6837,39.6919,38.0873,35.8322,34.5852,33.0355,41.5121,38.9222,37.6272,36.6933,35.7803,34.8674,33.1182,44.1718,40.1656,38.5582,36.4245,35.8388,34.4743,30.983,41.2951,38.7164,37.4271,36.6256,35.8529,35.0806,33.6284,40.6944,38.4905,37.3916,36.6638,35.9577,35.2518,34.1397
4/5/2020,52.18,51.275,51.79,52.15,46.6971,41.6695,39.1837,36.3741,35.3531,33.6148,35.3256,41.0364,37.5793,36.24800000000001,35.2011,34.1542,33.1073,31.1629,42.8306,39.081,36.7351,35.9509,34.7992,33.1409,30.6866,40.5206,37.5969,36.4525,35.5348,34.6174,33.7003,32.2303,39.6568,37.4511,36.5047,35.6683,34.832,33.9956,32.7005
5/5/2020,52.58,51.58,52.21,51.71,46.5232,40.0462,37.6055,35.3142,33.6122,33.216,35.6624,39.7729,36.6917,35.3351,34.3921,33.4491,32.506,31.5347,41.1384,37.3128,35.5663,34.3286,34.2259,33.6735,30.2304,39.044,36.4043,35.2504,34.4684,33.6867,32.9054,31.7932,38.1895,36.2546,35.3938,34.7644,34.1353,33.5065,32.4968
6/5/2020,52.62,52.0,52.11,52.13,51.0852,41.5051,38.6352,37.185,35.6195,33.5206,35.3148,40.2967,37.2807,36.2056,35.3682,34.5309,33.6936,32.0944,40.9193,38.6303,36.5822,35.7153,34.4087,34.353,31.049,40.902,37.9554,36.8183,35.8659,34.9136,33.9615,32.6549,40.7737,38.412,37.3129,36.2567,35.2006,34.1446,33.0605
7/5/2020,52.98,52.1,52.95,52.33,46.8035,38.1741,35.4815,34.0949,33.3156,29.8711,33.7665,38.9278,36.1058,34.9281,33.8216,32.7151,31.6085,31.3425,39.0649,36.6459,35.7886,33.993,34.1338,32.7307,30.5969,39.5312,36.6019,35.2598,34.8463,34.0195,33.4951,32.2937,38.3845,36.1632,35.4246,34.7993,34.1742,33.5493,32.6132
8/5/2020,53.34,52.47,52.62,52.91,45.7761,35.8725,31.4836,31.0514,29.063,27.8836,32.698,37.3501,34.6896,33.65,32.6103,31.5707,30.6415,29.241,38.8116,35.479,33.6561,32.7478,31.3764,30.7784,29.8593,37.3013,35.401,34.1269,33.3688,33.1956,32.0515,30.4035,37.3207,35.2652,34.5005,33.7358,32.9712,32.2911,31.283
11/5/2020,52.83,52.38,52.61,52.4,48.9555,38.6729,36.1329,33.7408,33.3111,33.76,43.1894,36.938,34.0064,32.9726,32.017,31.0615,30.1253,29.4548,36.9065,33.5387,32.1333,31.9194,31.0935,29.9199,26.3455,35.8789,33.5182,32.6278,32.1841,31.453000000000007,30.8687,29.7019,35.46,33.6151,33.0524,32.5549,32.0576,31.5611,30.6006
12/5/2020,52.64,51.08,52.64,51.1,40.3788,40.3788,38.9901,37.8539,36.709,39.9746,47.4818,36.0799,33.5706,32.316,31.6384,30.9616,30.2849,29.9184,36.0202,34.8586,34.1162,32.2593,31.4101,31.3194,28.2113,35.9302,34.097,33.061,32.7078,32.2642,31.8294,31.0531,35.7902,34.2688,33.509,33.0587,32.609,32.1594,31.3266
13/5/2020,52.02,50.48,51.91,50.92,56.4677,53.1939,45.9025,43.6417,37.7805,48.1053,50.6076,39.8739,36.7554,35.1962,34.2142,33.4454,32.6765,31.8144,40.9144,38.1106,36.5951,34.5809,33.5837,32.9395,31.7182,39.128,36.4631,35.2199,34.4031,33.7234,33.0904,32.125,37.8974,35.9997,35.0527,34.3695,33.7834,33.1975,32.2339
14/5/2020,52.15,49.79,50.43,52.1,97.6241,58.0047,64.2148,51.4148,51.6533,68.1813,68.1813,40.1508,36.5188,35.1844,34.155,33.1255,32.0961,31.3664,41.1031,38.0597,36.1931,35.0543,33.7649,32.3826,31.2038,39.3341,37.0434,36.071,35.0771,34.174,33.2337,32.155,37.9857,36.3529,35.5549,34.7681,33.9817,33.1958,31.9527
15/5/2020,51.0527,49.38,50.56,49.8,56.4374,49.6855,46.8245,45.7582,42.7867,43.8062,42.6361,43.1189,40.1481,38.6628,37.2132,36.2265,35.2397,33.3502,43.5325,40.893,38.9878,38.1888,36.5999,35.2382,34.4401,41.1452,38.7861,37.5865,36.4539,35.8906,35.2009,34.0134,40.0973,38.3444,37.4711,36.613,35.9234,35.2341,33.8923
18/5/2020,52.185,50.77,50.94,51.87,37.5181,34.3637,32.4851,31.4573,29.9241,28.9179,29.3051,37.6018,34.5661,33.4585,32.8768,32.295,31.7133,31.0603,37.7431,34.5026,32.6218,31.6195,30.181,29.1786,29.42,37.5571,34.5584,33.4629,32.8842,32.3055,31.7269,31.0749,36.642,34.4038,33.551,33.0342,32.5175,32.0008,31.3675
19/5/2020,51.46,50.8,51.35,50.81,38.8367,35.2779,33.7982,33.4192,32.5512,31.6828,31.051,37.7269,35.5004,34.3871,33.6982,33.1883,32.6784,31.8139,38.8367,35.2779,33.7982,33.4192,32.5512,31.6828,31.051,37.6432,35.4497,34.3532,33.6794,33.184,32.6887,31.8339,36.8008,34.9424,34.0141,33.4918,33.1411,32.7908,32.0329
20/5/2020,52.085,50.5,51.58,51.84,38.2507,34.5109,33.2122,31.8992,31.0951,29.2261,28.969,37.4828,34.8494,33.7665,33.0275,32.2884,31.5494,30.7178,38.0912,34.4874,33.1956,31.854,30.9943,29.3442,29.124,37.3212,34.8015,33.7596,33.0363,32.313,31.5898,30.7583,36.2508,34.4881,33.7147,33.0935,32.4725,31.8519,31.0208
21/5/2020,52.21,50.69,52.1,50.75,38.7692,34.6843,33.1108,32.4186,31.2157,31.1788,29.1555,37.072,34.7946,33.6559,32.9153,32.4457,31.976,31.3055,38.5205,35.0373,33.2116,33.0314,31.6243,31.1638,29.4256,36.9286,34.7597,33.6763,32.9563,32.4832,32.0102,31.3212,36.2322,34.5918,33.7742,33.1525,32.663000000000004,32.1736,31.3966
22/5/2020,50.86,49.61,50.84,49.8,38.1678,34.9981,33.9319,32.4748,30.8553,29.9168,28.2202,37.5806,35.6614,34.746,33.8306,33.1144,32.4441,31.1034,38.037,35.1205,34.0542,32.4048,31.074,29.9776,28.3236,37.3956,35.5354,34.6428,33.7503,33.0614,32.4195,31.136,36.6891,35.0559,34.2507,33.4457,32.8606,32.3264,31.259
26/5/2020,51.4,50.79,51.3,50.82,38.4295,35.1189,33.709,32.6529,30.661,30.4367,29.9481,36.861,34.8045,33.7762,33.0506,32.4597,31.8689,30.856,37.9366,34.6854,33.6558,31.7669,30.5029,29.249,29.3677,36.5124,34.6008,33.6457,32.9466,32.3615,31.7763,30.7909,35.824,34.2008,33.39,32.7432,32.1693,31.5954,30.6638
27/5/2020,51.74,50.75,51.03,51.74,37.6034,33.6311,31.9865,31.1555,30.4339,29.5507,28.7064,36.7575,34.398,33.3183,32.4674,31.6165,30.7656,29.9786,36.5312,33.0395,32.2281,31.2497,30.5295,29.2993,28.5864,36.1774,34.1591,33.2118,32.3987,31.5858,30.773000000000003,29.9631,35.1583,33.7445,33.0278,32.2803,31.5329,30.7857,29.9364
28/5/2020,51.62,50.1,51.46,50.28,38.0139,34.5564,33.6692,32.0477,31.3588,31.0483,30.7085,36.9881,35.0125,34.0247,33.2033,32.8226,32.442,31.6995,37.5129,35.0426,33.2479,32.7578,31.6966,30.6868,29.9447,36.5677,34.7647,33.864000000000004,33.1029,32.7104,32.3179,31.5417,35.9142,34.3818,33.6164,32.9486,32.5377,32.1269,31.2984
29/5/2020,50.73,49.86,50.34,50.33,37.5012,34.1113,32.4894,31.0507,29.4155,29.3381,27.5028,36.9077,34.0945,32.688,31.7726,31.505,31.2375,30.7627,36.556,33.1806,32.4125,31.4816,30.4781,29.7893,28.4348,36.1671,33.8228,32.656,31.8649,31.565,31.2652,30.6989,35.1227,33.4453,32.611999999999995,31.9914,31.6473,31.3033,30.6109
1/6/2020,51.28,50.54,50.91,51.03,36.8328,32.9803,31.6395,30.2075,29.1199,28.0607,28.1775,36.2793,33.5991,32.259,31.6349,31.1859,30.7369,30.4321,35.9569,32.8706,31.3787,30.4197,29.3458,28.9472,28.2688,35.4107,33.2553,32.1826,31.6182,31.1775,30.7368,30.229,34.4902,32.8963,32.1035,31.6009,31.1688,30.7367,30.0177
2/6/2020,52.04,51.29,51.45,52.01,35.1732,32.4844,30.768,28.7542,27.0939,26.6516,26.9215,36.0695,33.4071,32.2699,31.3467,30.4236,29.5005,29.0295,34.6771,31.9948,31.8117,29.1,28.2414,27.5874,26.8928,35.2414,33.0738,32.1282,31.3319,30.5365,29.7419,29.1153,34.4383,32.7548,31.9933,31.3179,30.6431,29.9689,29.1964
3/6/2020,53.25,52.42,52.64,53.06,35.3674,30.0736,28.9729,26.8135,25.7903,24.9314,26.5491,35.1226,32.1533,31.3308,30.5083,29.6858,29.1567,28.737,33.2237,30.0284,28.9521,28.1616,27.2685,26.6264,26.4138,34.2432,32.001,31.2943,30.5882,29.8828,29.3603,28.7141,33.4574,31.8677,31.2625,30.6578,30.0535,29.5367,28.6941
4/6/2020,54.365,53.03,53.06,54.28,34.2395,30.8255,29.5867,27.0666,25.2718,24.7964,30.2033,34.6374,31.8301,30.5974,29.3646,28.5271,28.2092,27.5733,33.2143,30.3322,29.0281,27.5217,26.4556,25.5515,25.1644,33.5296,31.7233,30.457,29.3586,28.9442,28.8248,28.5652,32.6563,31.0602,30.1948,29.3964,28.923,28.6458,28.0849
5/6/2020,56.34,55.06,55.5,55.2,33.4767,28.3406,27.0887,26.5432,24.8405,24.2061,30.4704,32.8785,30.4048,29.2677,28.1699,27.5464,26.9229,26.28,31.9895,28.775,26.4075,26.3698,25.4854,24.7726,24.2361,30.2054,29.3105,27.4047,28.3047,27.1004,28.0684,26.3341,30.3993,29.2146,28.1041,28.0534,27.3349,27.4405,26.3764
8/6/2020,55.78,54.71,55.74,55.57,39.4982,32.9996,30.9048,29.3536,27.0248,27.1136,29.4771,36.1752,33.4484,32.0898,31.0688,30.6113,30.1538,29.7511,35.2645,31.1113,30.2005,30.4412,27.7109,28.0242,26.8581,33.7356,31.7297,30.3527,29.1052,29.8391,29.3831,28.6041,32.0391,30.751,29.9758,29.2169,29.1252,28.5953,27.7644
9/6/2020,56.63,54.95,55.29,56.61,38.7858,34.4631,33.0526,31.4943,30.4406,29.9748,31.1913,37.1027,34.889,33.824,33.0374,32.2508,31.4643,31.4257,36.9416,34.4765,31.5898,30.8185,30.0951,29.3586,29.2912,34.6723,32.1294,31.7197,31.3454,29.3104,29.1102,29.0998,33.4493,31.6828,31.1182,30.5719,29.4187,28.9332,28.6604
10/6/2020,58.04,56.82,56.82,57.55,42.6878,32.5003,31.5841,30.5316,31.2476,32.6087,39.0759,36.5995,34.6468,33.8073,33.0066,32.2059,31.7032,32.0596,34.143,31.6072,30.8212,30.9216,30.6866,31.1522,31.4732,34.2612,32.2114,31.4404,30.8489,30.5474,30.2011,30.0579,33.0965,31.4548,30.9486,30.5711,30.2984,29.9973,29.5364
11/6/2020,56.41,55.01,55.85,55.04,46.4046,41.6095,38.827,37.6086,35.9953,34.3684,40.6637,40.6192,38.7323,37.8202,36.928,36.1682,35.4084,34.509,40.1043,37.3441,36.5296,35.2308,34.3366,33.7017,32.9369,36.5579,36.2708,35.0879,34.4238,34.6546,34.0863,33.382,36.1771,35.2297,34.3977,33.7667,33.5518,33.0485,32.2575
12/6/2020,56.87,55.349,56.5,56.0,47.9956,39.1178,36.636,32.7544,32.6877,34.1194,34.1975,41.7543,38.9319,37.5207,36.4102,35.4283,34.4464,34.0557,40.3846,38.2851,36.0872,36.6456,34.4656,35.291,33.1828,39.0451,39.2128,37.1522,35.7898,35.109,33.3217,34.369,37.5077,36.5933,35.3483,34.4454,33.8247,32.8103,32.4379
15/6/2020,56.115,54.52,54.71,56.02,56.5096,41.6046,39.1294,35.5355,35.5961,35.61,46.5261,40.0218,38.0304,37.0347,36.477,36.1613,35.8456,35.6447,39.9806,37.6903,36.6538,36.0096,35.5975,35.2672,35.1801,37.697,36.2184,35.3738,35.2607,34.3238,34.1277,33.5289,36.6243,35.4035,34.7579,34.4041,33.7959,33.4381,32.8492
16/6/2020,57.0,55.54,56.59,55.8,46.9674,44.2757,37.3739,35.261,36.6656,41.1061,41.1061,40.1449,37.4717,36.135,35.2596,34.7799,34.3003,34.3536,40.0682,37.2723,35.9276,35.0394,34.5914,34.0469,34.1012,38.1184,35.8882,35.4749,33.8689,33.3932,33.6307,31.6355,36.7777,35.0231,34.3814,33.4434,32.9698,32.7335,31.6411
17/6/2020,56.82,55.89,56.15,56.6,50.9515,47.6812,36.2347,34.8689,33.4318,33.5662,33.5662,39.5854,37.0336,35.8038,34.9901,34.1764,33.3626,33.3964,39.5854,37.0336,35.8038,34.9901,34.1764,33.3626,33.3964,37.1773,35.4155,34.4848,34.1487,33.5929,32.4127,32.5571,36.2421,34.6587,33.8808,33.5679,33.1835,32.5992,32.0492
18/6/2020,56.54,55.79,56.04,56.15,45.3604,45.3604,42.706,32.5526,36.654,36.7674,36.7674,40.6505,37.0828,35.2989,34.3061,33.5492,32.7923,32.6368,40.4274,36.9268,35.3392,34.068000000000005,33.6073,32.8153,32.3896,37.6832,35.6161,34.5338,33.6633,32.6382,31.8745,30.9423,36.3655,34.7082,33.8805,33.1679,32.4903,31.8135,30.939
19/6/2020,56.5,55.2675,56.48,55.31,40.6762,36.885,34.0873,32.4311,30.331,30.6537,36.564,40.0486,37.0455,35.5626,34.4186,34.0804,33.7422,33.6437,39.7232,36.7742,36.0184,34.4932,34.2087,33.7448,33.154,37.8192,35.7127,34.7201,33.9205,33.3879,32.75,31.8559,36.4838,34.8227,34.0147,33.2902,32.7635,32.2368,31.4394
22/6/2020,56.0,55.32,55.5,56.0,39.3737,36.5497,35.1995,34.6231,33.5162,33.5158,32.2882,36.8925,35.1307,34.2499,33.5538,32.9599,32.3659,31.6999,38.0652,35.9586,35.4287,34.0964,33.0185,33.7142,32.6983,36.8279,35.0836,34.2115,33.5219,32.933,32.3442,31.6743,35.4964,34.1162,33.4266,32.8693,32.3852,31.9011,31.1518
23/6/2020,57.16,56.53,56.64,56.76,38.312,35.6398,34.2332,33.119,32.1673,31.5881,31.6002,36.4762,34.4321,33.4531,32.6028,31.7525,30.9022,30.475,37.3282,35.1774,33.1875,32.4381,31.6209,30.7509,31.9959,36.362,34.3386,33.3736,32.5483,31.7232,30.8984,30.4604,35.2058,33.3945,32.5725,32.001,31.4303,30.8605,30.3147
24/6/2020,57.06,56.155,56.71,56.58,38.9609,36.0834,35.0633,34.05,33.5068,32.7466,32.1236,36.6311,34.6727,33.7569,33.1011,32.4454,31.7896,31.189,39.2705,35.3965,34.1966,33.1508,32.3964,32.9775,29.7616,36.4731,34.5418,33.6398,32.9994,32.359,31.7187,31.1352,35.4271,33.6762,32.8669,32.3288,31.7908,31.2529,30.782
25/6/2020,57.09,55.95,56.56,57.04,39.7277,35.6946,34.8539,33.827,32.5913,31.0382,30.9219,36.1198,33.7525,32.7685,32.1151,31.4617,30.8083,29.9619,37.6094,35.5596,33.9301,32.8426,31.9673,32.6894,30.7426,35.9474,33.7001,32.7504,32.0875,31.4246,30.7617,29.922,35.1078,33.447,32.6632,31.9545,31.2459,30.5372,29.73
26/6/2020,57.26,56.21,57.0,56.33,40.702,38.2487,36.4776,35.0932,34.1774,32.6501,32.8749,37.0952,34.9972,33.9572,33.1977,32.4382,31.6788,30.9249,40.6416,38.1747,35.9007,33.8724,33.5833,33.4974,31.2445,36.9153,35.0225,34.0829,33.2867,32.4907,31.6948,30.8429,36.2286,35.1177,34.5534,33.6205,32.6878,31.7553,30.5315
29/6/2020,56.41,55.66,56.34,56.39,39.1719,36.2087,35.5328,34.3343,32.1376,32.2069,31.0763,36.3965,34.3372,33.3076,32.5447,31.8061,31.0675,30.3911,38.2112,35.3806,34.1193,34.0485,33.1589,31.0496,32.9626,35.8901,34.0305,33.1017,32.357,31.6289,30.9009,30.1823,34.7331,33.3355,32.6376,31.934,31.2298,30.5257,29.7109
30/6/2020,56.99,56.185,56.25,56.77,42.3047,36.1967,33.5356,32.7436,31.9603,32.0731,32.6417,35.7944,33.227,32.0473,31.2515,30.4556,29.6598,28.972,37.3252,35.1575,33.6504,31.8593,30.5531,29.8102,29.8084,35.2445,32.8478,31.7536,31.0429,30.3326,29.623,28.9106,34.1485,32.0965,31.174,30.6327,30.0918,29.5512,28.7906
1/7/2020,57.47,56.755,56.97,56.82,38.2724,35.7264,33.4015,32.4184,31.6046,31.2508,30.1569,36.1777,32.7467,31.3279,30.574,29.8202,29.0664,29.6166,40.2772,35.0847,33.6668,32.6944,31.4586,30.8803,34.4602,35.053000000000004,32.4112,31.291,30.5933,29.8958,29.1985,29.4584,33.2806,31.8974,31.2352,30.6224,30.0097,29.3971,29.2174
2/7/2020,59.07,57.95,57.95,58.62,43.9182,36.9012,34.1885,33.1043,32.52,33.0704,35.096,36.0484,32.864000000000004,32.0572,31.2504,30.5384,30.8308,31.4156,37.1277,34.0576,33.2886,31.839,30.2957,30.2355,32.0644,35.2062,32.6741,32.0181,31.3633,30.7667,30.7765,30.8093,34.0284,32.4144,31.9649,31.5161,31.0744,30.7026,29.9659
6/7/2020,62.13,60.56,60.67,61.88,46.8801,37.549,36.844,35.826,35.4197,34.2163,38.66,35.0322,33.1613,32.3972,32.2699,32.1425,32.0152,31.8658,36.2034,35.2904,33.3346,32.4931,31.8859,31.3287,31.8748,34.2588,32.6416,31.9482,31.6808,31.4141,31.1483,30.9522,33.5176,32.1468,31.5214,31.1183,30.7156,30.3131,30.0704
7/7/2020,61.5,60.68,61.26,60.71,49.0325,38.3459,36.0163,34.733000000000004,35.256,34.7585,39.5741,34.871,32.8575,31.8831,31.3734,31.3217,31.2699,31.4124,41.5845,35.3386,33.954,33.1145,33.0071,33.0313,33.7595,34.2333,32.6433,31.8816,31.4005,31.1954,30.991,30.8509,33.6731,32.4572,31.8804,31.4239,31.086,30.7483,30.3579
8/7/2020,62.74,61.5,61.64,62.59,54.6343,44.1382,39.5648,39.3281,41.0033,42.6405,47.6377,37.2875,34.7612,34.0051,33.488,32.9708,32.8665,33.5301,37.9589,36.3252,35.2941,34.2841,33.7455,34.7969,37.6715,36.0181,33.9098,33.3099,32.9239,32.5383,32.3401,32.3465,34.9734,33.2154,32.7451,32.4672,32.1895,31.9143,31.3712
9/7/2020,64.9657,62.89,62.95,64.78,49.2885,43.7267,43.5544,43.3346,45.9738,48.6542,55.739,39.0121,37.3601,36.8825,36.405,36.5004,36.6883,37.6307,43.4731,39.0635,37.9184,36.2152,36.6543,37.0597,38.6818,37.1458,37.9142,37.0956,36.7934,37.3306,38.3057,39.3506,36.1965,35.4321,35.0112,34.6603,34.6655,34.772,34.8903
10/7/2020,64.555,63.19,64.47,63.85,56.2744,45.1594,43.6458,43.0067,45.7852,48.3196,55.7125,39.2338,37.3003,37.0011,36.7019,36.5956,36.9289,37.6578,42.3784,38.8168,38.1826,36.4307,37.4163,38.3488,39.5163,41.0454,36.7299,36.3318,35.3496,35.0282,35.7637,36.0322,37.4866,35.8128,35.3009,34.7217,34.3535,34.4149,34.4207
13/7/2020,67.075,64.98,65.2,65.07,78.085,53.0254,53.6584,52.5619,53.697,54.8504,65.0996,39.4572,38.124,37.447,36.8651,36.9823,37.0996,37.7889,39.9196,39.2235,38.3152,36.7523,35.8699,36.5714,38.4757,37.7321,36.5535,36.2938,35.7153,35.5417,34.9815,35.5039,37.0822,36.2364,36.0245,35.7631,35.3058,34.8247,34.552
14/7/2020,67.03,65.33,66.0,66.96,79.0646,64.0721,61.8165,60.6889,63.3967,67.2261,76.8123,40.4946,39.199,38.6904,38.8862,39.082,39.3679,40.7728,41.3067,39.7649,39.689,40.0649,38.7072,40.0624,41.1712,38.8137,37.93,37.95,37.324,37.2646,37.451,38.0073,37.8622,37.4549,37.2747,37.0853,36.9201,36.8005,36.8948
15/7/2020,67.21,65.16,67.18,66.06,93.4863,75.2238,73.8897,73.0983,77.3286,78.7386,90.4701,41.1075,39.5024,38.7341,38.8438,39.3544,39.8651,41.2638,42.6175,39.5379,39.2731,39.3622,39.4091,40.7741,42.4421,39.4726,37.7529,37.9235,37.7159,37.5631,37.9522,37.8288,38.3081,37.8026,37.6038,37.45,37.3218,37.2056,37.5462
16/7/2020,66.63,64.3201,65.38,66.59,104.2186,67.499,51.683,44.0944,47.4894,57.2085,82.1532,39.0812,37.8632,37.283,37.6823,38.1772,38.6721,39.9648,40.4336,37.9802,37.662,36.9154,37.3881,38.8698,41.9659,33.1048,34.8881,36.4659,36.4813,36.6717,37.0372,37.0976,37.3384,36.7773,36.5255,36.4466,36.3846,36.3225,36.7067
